ngram,matched_token,matched_category,line,name,game_id,skipped_token,skip_tag
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{run_stop}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{run_stop}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{run_stop}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{run_stop}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{run_stop},skipgram,257,level 3,45,{run_stop},SL
"['{CTRL-U}', '{CTRL-U}', '{run_stop}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{run_stop}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{run_stop}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{down}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{down}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{down}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{down}', '{CTRL-U}', '{CTRL-U}', '{run_stop}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{run_stop}', '{return}']",{down},skipgram,257,level 3,45,{down},SL
"['{CTRL-U}', '{CTRL-U}', '{down}', '_', '{CTRL-U}', '{run_stop}', '{return}', '{return}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{down}', '{CTRL-U}', '_', '{run_stop}', '{return}', '{return}', '{return}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{down}', '{CTRL-U}', '{CTRL-U}', '_', '{return}', '{return}', '{return}', '{return}']",{run_stop},skipgram,257,level 3,45,{run_stop},SL
"['{CTRL-U}', '{CTRL-U}', '{run_stop}', '_', '{return}', '{return}', '{return}', '{return}']",{return},skipgram,257,level 3,45,{return},SL
"['{CTRL-U}', '{run_stop}', '{return}', '_', '{return}', '{return}', '{return}', '{CTRL-U}']",{return},skipgram,257,level 3,45,{return},SL
"['{run_stop}', '{return}', '{return}', '_', '{return}', '{return}', '{CTRL-U}', '{CTRL-U}']",{return},skipgram,257,level 3,45,{return},SL
"['{return}', '{return}', '{return}', '_', '{return}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{return},skipgram,257,level 3,45,{return},SL
"['{return}', '{return}', '{return}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{return},skipgram,257,level 3,45,{return},SL
"['{return}', '{return}', '{return}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{return}', '{return}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{return}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-O}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-O}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-O}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-O}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{rvs_on}']",{CTRL-O},skipgram,257,level 3,45,{CTRL-O},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-O}', '_', '{CTRL-U}', '{CTRL-U}', '{rvs_on}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-O}', '{CTRL-U}', '_', '{CTRL-U}', '{rvs_on}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-O}', '{CTRL-U}', '{CTRL-U}', '_', '{rvs_on}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{rvs_on},skipgram,257,level 3,45,{rvs_on},SL
"['{CTRL-U}', '{CTRL-U}', '{rvs_on}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{rvs_on}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{rvs_on}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{run_stop}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{run_stop}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{run_stop}', '{CTRL-U}', '{down}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{run_stop}', '{CTRL-U}', '{down}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{down}', '{CTRL-U}', '{CTRL-U}']",{run_stop},skipgram,257,level 3,45,{run_stop},SL
"['{CTRL-U}', '{CTRL-U}', '{run_stop}', '_', '{down}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{run_stop}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{down},skipgram,257,level 3,45,{down},SL
"['{run_stop}', '{CTRL-U}', '{down}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{down}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{down}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-F}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-F}', '{CTRL-G}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-F}', '{CTRL-G}', '{dish}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-F}', '{CTRL-G}', '{dish}', '{CTRL-P}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-G}', '{dish}', '{CTRL-P}', '{CTRL-P}']",{CTRL-F},skipgram,257,level 3,45,{CTRL-F},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-F}', '_', '{dish}', '{CTRL-P}', '{CTRL-P}', '{CTRL-P}']",{CTRL-G},skipgram,257,level 3,45,{CTRL-G},SL
"['{CTRL-U}', '{CTRL-F}', '{CTRL-G}', '_', '{CTRL-P}', '{CTRL-P}', '{CTRL-P}', '{CTRL-P}']",{dish},skipgram,257,level 3,45,{dish},SL
"['{CTRL-F}', '{CTRL-G}', '{dish}', '_', '{CTRL-P}', '{CTRL-P}', '{CTRL-P}', '{CTRL-U}']",{CTRL-P},skipgram,257,level 3,45,{CTRL-P},SL
"['{CTRL-G}', '{dish}', '{CTRL-P}', '_', '{CTRL-P}', '{CTRL-P}', '{CTRL-U}', '{CTRL-U}']",{CTRL-P},skipgram,257,level 3,45,{CTRL-P},SL
"['{dish}', '{CTRL-P}', '{CTRL-P}', '_', '{CTRL-P}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-P},skipgram,257,level 3,45,{CTRL-P},SL
"['{CTRL-P}', '{CTRL-P}', '{CTRL-P}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-P},skipgram,257,level 3,45,{CTRL-P},SL
"['{CTRL-P}', '{CTRL-P}', '{CTRL-P}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-P}', '{CTRL-P}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-P}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{run_stop}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{run_stop}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{run_stop}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{run_stop}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{run_stop},skipgram,257,level 3,45,{run_stop},SL
"['{CTRL-U}', '{CTRL-U}', '{run_stop}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{run_stop}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{run_stop}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{swlc}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{swlc}', '{swlc}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{swlc}', '{swlc}', '{swlc}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{swlc}', '{swlc}', '{swlc}', '{swlc}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{swlc}', '{swlc}', '{swlc}', '{swlc}']",{swlc},skipgram,257,level 3,45,{swlc},SL
"['{CTRL-U}', '{CTRL-U}', '{swlc}', '_', '{swlc}', '{swlc}', '{swlc}', '{run_stop}']",{swlc},skipgram,257,level 3,45,{swlc},SL
"['{CTRL-U}', '{swlc}', '{swlc}', '_', '{swlc}', '{swlc}', '{run_stop}', '{CTRL-U}']",{swlc},skipgram,257,level 3,45,{swlc},SL
"['{swlc}', '{swlc}', '{swlc}', '_', '{swlc}', '{run_stop}', '{CTRL-U}', '{CTRL-U}']",{swlc},skipgram,257,level 3,45,{swlc},SL
"['{swlc}', '{swlc}', '{swlc}', '_', '{run_stop}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{swlc},skipgram,257,level 3,45,{swlc},SL
"['{swlc}', '{swlc}', '{swlc}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{run_stop},skipgram,257,level 3,45,{run_stop},SL
"['{swlc}', '{swlc}', '{run_stop}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{swlc}', '{run_stop}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{run_stop}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{run_stop}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{run_stop}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{run_stop}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{run_stop}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{run_stop},skipgram,257,level 3,45,{run_stop},SL
"['{CTRL-U}', '{CTRL-U}', '{run_stop}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{run_stop}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{run_stop}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
"['{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '_', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}', '{CTRL-U}']",{CTRL-U},skipgram,257,level 3,45,{CTRL-U},SL
